problem_id,link,problem,solution,letter,answer
5ae0e5f2a55483523dd12add31424d16,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_7,"The $5$ -digit number $\underline{2}$ $\underline{0}$ $\underline{1}$ $\underline{8}$ $\underline{U}$ is divisible by $9$ . What is the remainder when this number is divided by $8$
$\textbf{(A) }1\qquad\textbf{(B) }3\qquad\textbf{(C) }5\qquad\textbf{(D) }6\qquad\textbf{(E) }7$","We use the property that the digits of a number must sum to a multiple of $9$ if it are divisible by $9$ . This means $2+0+1+8+U$ must be divisible by $9$ . The only possible value for $U$ then must be $7$ . Since we are looking for the remainder when divided by $8$ , we can ignore the thousands. The remainder when $187$ is divided by $8$ is $\boxed{3}$",B,3
34f26b2cea34e49c9d3cb59812cea591,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_8,"Mr. Garcia asked the members of his health class how many days last week they exercised for at least 30 minutes.  The results are summarized in the following bar graph, where the heights of the bars represent the number of students.
[asy] size(8cm); void drawbar(real x, real h) {   fill((x-0.15,0.5)--(x+0.15,0.5)--(x+0.15,h)--(x-0.15,h)--cycle,gray); } draw((0.5,0.5)--(7.5,0.5)--(7.5,5)--(0.5,5)--cycle); for (real i=1; i<5; i=i+0.5) {   draw((0.5,i)--(7.5,i),gray); } drawbar(1.0,1.0); drawbar(2.0,2.0); drawbar(3.0,1.5); drawbar(4.0,3.5); drawbar(5.0,4.5); drawbar(6.0,2.0); drawbar(7.0,1.5); for (int i=1; i<8; ++i) {   label(""$""+string(i)+""$"",(i,0.25)); } for (int i=1; i<9; ++i) {   label(""$""+string(i)+""$"",(0.5,0.5*(i+1)),W); } label(""Number of Days of Exercise"",(4,-0.1)); label(rotate(90)*""Number of Students"",(-0.1,2.75)); [/asy] What was the mean number of days of exercise last week, rounded to the nearest hundredth, reported by the students in Mr. Garcia's class?
$\textbf{(A) } 3.50 \qquad \textbf{(B) } 3.57 \qquad \textbf{(C) } 4.36 \qquad \textbf{(D) } 4.50 \qquad \textbf{(E) } 5.00$","The mean, or average number of days is the total number of days divided by the total number of students. The total number of days is $1\cdot 1+2\cdot 3+3\cdot 2+4\cdot 6+5\cdot 8+6\cdot 3+7\cdot 2=109$ . The total number of students is $1+3+2+6+8+3+2=25$ . Hence, $\frac{109}{25}=\boxed{4.36}$",C,4.36
b10f85a3ef592eb40a89ee804700fa7e,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_9,"Monica is tiling the floor of her 12-foot by 16-foot living room. She plans to place one-foot by one-foot square tiles to form a border along the edges of the room and to fill in the rest of the floor with two-foot by two-foot square tiles. How many tiles will she use?
$\textbf{(A) }48\qquad\textbf{(B) }87\qquad\textbf{(C) }89\qquad\textbf{(D) }96\qquad \textbf{(E) }120$","She will place $(12\cdot2)+(14\cdot2)=52$ tiles around the border. For the inner part of the room, we have $10\cdot14=140$ square feet. Each tile takes up $4$ square feet, so he will use $\frac{140}{4}=35$ tiles for the inner part of the room. Thus, the answer is $52+35= \boxed{87}$",B,87
b10f85a3ef592eb40a89ee804700fa7e,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_9,"Monica is tiling the floor of her 12-foot by 16-foot living room. She plans to place one-foot by one-foot square tiles to form a border along the edges of the room and to fill in the rest of the floor with two-foot by two-foot square tiles. How many tiles will she use?
$\textbf{(A) }48\qquad\textbf{(B) }87\qquad\textbf{(C) }89\qquad\textbf{(D) }96\qquad \textbf{(E) }120$","The area around the border: $(12 \cdot 2) + (14 \cdot 2) = 52$ . The area of tiles around the border: $1 \cdot 1 = 1$ . Therefore, $\frac{52}{1} = 52$ is the number of tiles around the border.
The inner part will have $(12 - 2)(16 - 2) = 140$ . The area of those tiles are $2 \cdot 2 = 4$ $\frac{140}{4} = 35$ is the amount of tiles for the inner part. So, $52 + 35 = \boxed{87}$",,87
7be54399bfbdd9ae6e5aec44c54d589b,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_13,"Laila took five math tests, each worth a maximum of 100 points. Laila's score on each test was an integer between 0 and 100, inclusive. Laila received the same score on the first four tests, and she received a higher score on the last test. Her average score on the five tests was 82. How many values are possible for Laila's score on the last test?
$\textbf{(A) }4\qquad\textbf{(B) }5\qquad\textbf{(C) }9\qquad\textbf{(D) }10\qquad \textbf{(E) }18$","Say Laila gets a value of $x$ on her first 4 tests, and a value of $y$ on her last test. Thus, $4x+y=410.$
The value $y$ has to be greater than $82$ , because otherwise she would receive the same score on her last test. Additionally, the greatest value for $y$ is $98$ (as $y=100$ would make $x$ as a decimal), so therefore, the greatest value $x$ can be is $98$ . As a result, only $4$ numbers work, $86, 90, 94$ and $98$ . Thus, the answer is $\boxed{4}$",A,4
7be54399bfbdd9ae6e5aec44c54d589b,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_13,"Laila took five math tests, each worth a maximum of 100 points. Laila's score on each test was an integer between 0 and 100, inclusive. Laila received the same score on the first four tests, and she received a higher score on the last test. Her average score on the five tests was 82. How many values are possible for Laila's score on the last test?
$\textbf{(A) }4\qquad\textbf{(B) }5\qquad\textbf{(C) }9\qquad\textbf{(D) }10\qquad \textbf{(E) }18$","The average point is $82$ leads us to suppose that Laila got all $82$ points for the tests. We know that Laila got the same points in the first four tests and they are all lower than the last test. Let the first four tests is $81$ points, then the last tests should be $86$ points to keep the average point is fixed. The possible points are $86$ $90$ $94$ $98$ . The answer is $\boxed{4}$",A,4
901ecba54db1e3832a2fae79df10cd17,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_14,"Let $N$ be the greatest five-digit number whose digits have a product of $120$ . What is the sum of the digits of $N$
$\textbf{(A) }15\qquad\textbf{(B) }16\qquad\textbf{(C) }17\qquad\textbf{(D) }18\qquad\textbf{(E) }20$","If we start off with the first digit, we know that it can't be $9$ since $9$ is not a factor of $120$ . We go down to the digit $8$ , which does work since it is a factor of $120$ . Now, we have to know what digits will take up the remaining four spots. To find this result, just divide $\frac{120}{8}=15$ . The next place can be $5$ , as it is the largest factor, aside from $15$ . Consequently, our next three values will be $3,1$ and $1$ if we use the same logic. Therefore, our five-digit number is $85311$ , so the sum is $8+5+3+1+1=18\implies \boxed{18}$",D,18
901ecba54db1e3832a2fae79df10cd17,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_14,"Let $N$ be the greatest five-digit number whose digits have a product of $120$ . What is the sum of the digits of $N$
$\textbf{(A) }15\qquad\textbf{(B) }16\qquad\textbf{(C) }17\qquad\textbf{(D) }18\qquad\textbf{(E) }20$","120 is 5!, so we have 5,4,3,2,1. Now look for the largest digit which you multiple numbers.
$(5)(4)(3)(2)(1) = 120$ Making the greatest integer,
$(5)(4 \cdot 2)(3)\left(\frac{2}{2}\right)(1)$ $= (5)(8)(3)(1)(1) =120$
8 is the largest value and will go in the front.
We can express the number as $85311$
$8+5+3+1+1=\boxed{18}$",D,18
55ccf4688843e354cc85e6dd31f4d979,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_15,"In the diagram below, a diameter of each of the two smaller circles is a radius of the larger circle. If the two smaller circles have a combined area of $1$ square unit, then what is the area of the shaded region, in square units?
[asy] size(4cm); filldraw(scale(2)*unitcircle,gray,black); filldraw(shift(-1,0)*unitcircle,white,black); filldraw(shift(1,0)*unitcircle,white,black); [/asy]
$\textbf{(A) } \frac{1}{4} \qquad \textbf{(B) } \frac{1}{3} \qquad \textbf{(C) } \frac{1}{2} \qquad \textbf{(D) } 1 \qquad \textbf{(E) } \frac{\pi}{2}$","Let the radius of the large circle be $R$ . Then, the radius of the smaller circles are $\frac R2$ . The areas of the circles are directly proportional to the square of the radii, so the ratio of the area of the small circle to the large one is $\frac 14$ . This means the combined area of the 2 smaller circles is half of the larger circle, and therefore the shaded region is equal to the combined area of the 2 smaller circles, which is $\boxed{1}$",D,1
55ccf4688843e354cc85e6dd31f4d979,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_15,"In the diagram below, a diameter of each of the two smaller circles is a radius of the larger circle. If the two smaller circles have a combined area of $1$ square unit, then what is the area of the shaded region, in square units?
[asy] size(4cm); filldraw(scale(2)*unitcircle,gray,black); filldraw(shift(-1,0)*unitcircle,white,black); filldraw(shift(1,0)*unitcircle,white,black); [/asy]
$\textbf{(A) } \frac{1}{4} \qquad \textbf{(B) } \frac{1}{3} \qquad \textbf{(C) } \frac{1}{2} \qquad \textbf{(D) } 1 \qquad \textbf{(E) } \frac{\pi}{2}$","Let the radius of the two smaller circles be $r$ . It follows that the area of one of the smaller circles is ${\pi}r^2$ . Thus, the area of the two inner circles combined would evaluate to $2{\pi}r^2$ which is $1$ . Since the radius of the bigger circle is two times that of the smaller circles (the diameter), the radius of the larger circle in terms of $r$ would be $2r$ . The area of the larger circle would come to $(2r)^2{\pi} = 4{\pi}r^2$
Subtracting the area of the smaller circles from that of the larger circle (since that would be the shaded region), we have \[4{\pi}r^2 - 2{\pi}r^2 = 2{\pi}r^2 = 1.\]
Therefore, the area of the shaded region is $\boxed{1}$",D,1
dd938fa724a3e05463b56800b7cd7da4,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_16,"Professor Chang has nine different language books lined up on a bookshelf: two Arabic, three German, and four Spanish. How many ways are there to arrange the nine books on the shelf keeping the Arabic books together and keeping the Spanish books together?
$\textbf{(A) }1440\qquad\textbf{(B) }2880\qquad\textbf{(C) }5760\qquad\textbf{(D) }182,440\qquad \textbf{(E) }362,880$","Since the Arabic books and Spanish books have to be kept together, we can treat them both as just one book. That means we're trying to find the number of ways you can arrange one Arabic book, one Spanish book, and three German books, which is just $5$ factorial. Now, we multiply this product by $2!$ because there are $2!$ ways to arrange the Arabic books within themselves, and $4!$ ways to arrange the Spanish books within themselves. Multiplying all these together, we have $2! \cdot 4! \cdot 5!=\boxed{5760}$",C,5760
7b71c770e26b596f6166c35d485a1c81,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_17,"Bella begins to walk from her house toward her friend Ella's house. At the same time, Ella begins to ride her bicycle toward Bella's house. They each maintain a constant speed, and Ella rides $5$ times as fast as Bella walks. The distance between their houses is $2$ miles, which is $10,560$ feet, and Bella covers $2 \tfrac{1}{2}$ feet with each step. How many steps will Bella take by the time she meets Ella?
$\textbf{(A) }704\qquad\textbf{(B) }845\qquad\textbf{(C) }1056\qquad\textbf{(D) }1760\qquad \textbf{(E) }3520$","Every 10 feet Bella goes, Ella goes 50 feet, which means a total of 60 feet. They need to travel that 60 feet $10560\div60=176$ times to travel the entire 2 miles. Since Bella goes 10 feet 176 times, this means that she travels a total of 1760 feet. And since she walks 2.5 feet each step, $1760\div2.5=\boxed{704}$",A,704
7b71c770e26b596f6166c35d485a1c81,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_17,"Bella begins to walk from her house toward her friend Ella's house. At the same time, Ella begins to ride her bicycle toward Bella's house. They each maintain a constant speed, and Ella rides $5$ times as fast as Bella walks. The distance between their houses is $2$ miles, which is $10,560$ feet, and Bella covers $2 \tfrac{1}{2}$ feet with each step. How many steps will Bella take by the time she meets Ella?
$\textbf{(A) }704\qquad\textbf{(B) }845\qquad\textbf{(C) }1056\qquad\textbf{(D) }1760\qquad \textbf{(E) }3520$","We know that Bella goes 2.5 feet per step and since Ella rides 5 times faster than Bella she must go 12.5 feet on her bike for every step of Bella's. For Bella, it takes 4,224 steps, and for Ella, it takes 1/5th those steps since Ella goes 5 times faster than Bella, taking her 844.8 steps. The number of steps where they meet therefore must be less than 844.8. The only answer choice less than it is $\boxed{704}$",A,704
7b71c770e26b596f6166c35d485a1c81,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_17,"Bella begins to walk from her house toward her friend Ella's house. At the same time, Ella begins to ride her bicycle toward Bella's house. They each maintain a constant speed, and Ella rides $5$ times as fast as Bella walks. The distance between their houses is $2$ miles, which is $10,560$ feet, and Bella covers $2 \tfrac{1}{2}$ feet with each step. How many steps will Bella take by the time she meets Ella?
$\textbf{(A) }704\qquad\textbf{(B) }845\qquad\textbf{(C) }1056\qquad\textbf{(D) }1760\qquad \textbf{(E) }3520$","We can turn $2 \tfrac{1}{2}$ into an improper fraction. It will then become 5/2. Since Ella bikes 5 times faster, we multiply 5/2 by 5 to get 25/2. Then we add 5/2 to it in order to find the distance they walk and bike together in total. After adding, you should get 30/2 which is equal to 15. This means that after 15 times, they will meet. So you have to divide 10,560 by 15. The answer should be $\boxed{704}$",A,704
cce7bc1f46689306c6f7c0da2b34882f,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_18,"How many positive factors does $23,232$ have?
$\textbf{(A) }9\qquad\textbf{(B) }12\qquad\textbf{(C) }28\qquad\textbf{(D) }36\qquad\textbf{(E) }42$","We can first find the prime factorization of $23,232$ , which is $2^6\cdot3^1\cdot11^2$ . Now, we add one to our powers and multiply. Therefore, the answer is $(6+1)\cdot(1+1)\cdot(2+1)=7\cdot2\cdot3=\boxed{42}$",E,42
cce7bc1f46689306c6f7c0da2b34882f,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_18,"How many positive factors does $23,232$ have?
$\textbf{(A) }9\qquad\textbf{(B) }12\qquad\textbf{(C) }28\qquad\textbf{(D) }36\qquad\textbf{(E) }42$","Observe that $69696$ $264^2$ , so this is $\frac{1}{3}$ of $264^2$ which is $88 \cdot 264 = 11^2 \cdot 8^2 \cdot 3 = 11^2 \cdot 2^6 \cdot 3$ , which has $3 \cdot 7 \cdot 2 = 42$ factors. The answer is $\boxed{42}$",E,42
7ebb11e2b7b205ca77bbfd3458785374,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_19,"In a sign pyramid a cell gets a ""+"" if the two cells below it have the same sign, and it gets a ""-"" if the two cells below it have different signs. The diagram below illustrates a sign pyramid with four levels. How many possible ways are there to fill the four cells in the bottom row to produce a ""+"" at the top of the pyramid?
[asy] unitsize(2cm); path box = (-0.5,-0.2)--(-0.5,0.2)--(0.5,0.2)--(0.5,-0.2)--cycle; draw(box); label(""$+$"",(0,0)); draw(shift(1,0)*box); label(""$-$"",(1,0)); draw(shift(2,0)*box); label(""$+$"",(2,0)); draw(shift(3,0)*box); label(""$-$"",(3,0)); draw(shift(0.5,0.4)*box); label(""$-$"",(0.5,0.4)); draw(shift(1.5,0.4)*box); label(""$-$"",(1.5,0.4)); draw(shift(2.5,0.4)*box); label(""$-$"",(2.5,0.4)); draw(shift(1,0.8)*box); label(""$+$"",(1,0.8)); draw(shift(2,0.8)*box); label(""$+$"",(2,0.8)); draw(shift(1.5,1.2)*box); label(""$+$"",(1.5,1.2)); [/asy]
$\textbf{(A) } 2 \qquad \textbf{(B) } 4 \qquad \textbf{(C) } 8 \qquad \textbf{(D) } 12 \qquad \textbf{(E) } 16$","You could just make out all of the patterns that make the top positive. In this case, you would have the following patterns:
+−−+, −++−, −−−−, ++++, −+−+, +−+−, ++−−, −−++. There are 8 patterns and so the answer is $\boxed{8}$",C,8
7ebb11e2b7b205ca77bbfd3458785374,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_19,"In a sign pyramid a cell gets a ""+"" if the two cells below it have the same sign, and it gets a ""-"" if the two cells below it have different signs. The diagram below illustrates a sign pyramid with four levels. How many possible ways are there to fill the four cells in the bottom row to produce a ""+"" at the top of the pyramid?
[asy] unitsize(2cm); path box = (-0.5,-0.2)--(-0.5,0.2)--(0.5,0.2)--(0.5,-0.2)--cycle; draw(box); label(""$+$"",(0,0)); draw(shift(1,0)*box); label(""$-$"",(1,0)); draw(shift(2,0)*box); label(""$+$"",(2,0)); draw(shift(3,0)*box); label(""$-$"",(3,0)); draw(shift(0.5,0.4)*box); label(""$-$"",(0.5,0.4)); draw(shift(1.5,0.4)*box); label(""$-$"",(1.5,0.4)); draw(shift(2.5,0.4)*box); label(""$-$"",(2.5,0.4)); draw(shift(1,0.8)*box); label(""$+$"",(1,0.8)); draw(shift(2,0.8)*box); label(""$+$"",(2,0.8)); draw(shift(1.5,1.2)*box); label(""$+$"",(1.5,1.2)); [/asy]
$\textbf{(A) } 2 \qquad \textbf{(B) } 4 \qquad \textbf{(C) } 8 \qquad \textbf{(D) } 12 \qquad \textbf{(E) } 16$","The top box is fixed by the problem.
Choose the left 3 bottom-row boxes freely. There are $2^3=8$ ways.
Then the left 2 boxes on the row above are determined.
Then the left 1 box on the row above that is determined
Then the right 1 box on that row is determined.
Then the right 1 box on the row below is determined.
Then the right 1 box on the bottom row is determined, completing the diagram.
So the answer is $\boxed{8}$",C,8
7ebb11e2b7b205ca77bbfd3458785374,https://artofproblemsolving.com/wiki/index.php/2018_AMC_8_Problems/Problem_19,"In a sign pyramid a cell gets a ""+"" if the two cells below it have the same sign, and it gets a ""-"" if the two cells below it have different signs. The diagram below illustrates a sign pyramid with four levels. How many possible ways are there to fill the four cells in the bottom row to produce a ""+"" at the top of the pyramid?
[asy] unitsize(2cm); path box = (-0.5,-0.2)--(-0.5,0.2)--(0.5,0.2)--(0.5,-0.2)--cycle; draw(box); label(""$+$"",(0,0)); draw(shift(1,0)*box); label(""$-$"",(1,0)); draw(shift(2,0)*box); label(""$+$"",(2,0)); draw(shift(3,0)*box); label(""$-$"",(3,0)); draw(shift(0.5,0.4)*box); label(""$-$"",(0.5,0.4)); draw(shift(1.5,0.4)*box); label(""$-$"",(1.5,0.4)); draw(shift(2.5,0.4)*box); label(""$-$"",(2.5,0.4)); draw(shift(1,0.8)*box); label(""$+$"",(1,0.8)); draw(shift(2,0.8)*box); label(""$+$"",(2,0.8)); draw(shift(1.5,1.2)*box); label(""$+$"",(1.5,1.2)); [/asy]
$\textbf{(A) } 2 \qquad \textbf{(B) } 4 \qquad \textbf{(C) } 8 \qquad \textbf{(D) } 12 \qquad \textbf{(E) } 16$","Let the plus sign represent 1 and the negative sign represent -1.
The four numbers on the bottom are $a$ $b$ $c$ , and $d$ , which are either 1 or -1.
[asy] unitsize(2cm); path box = (-0.5,-0.2)--(-0.5,0.2)--(0.5,0.2)--(0.5,-0.2)--cycle; draw(box); label(""$a$"",(0,0)); draw(shift(1,0)*box); label(""$b$"",(1,0)); draw(shift(2,0)*box); label(""$c$"",(2,0)); draw(shift(3,0)*box); label(""$d$"",(3,0)); draw(shift(0.5,0.4)*box); label(""$ab$"",(0.5,0.4)); draw(shift(1.5,0.4)*box); label(""$bc$"",(1.5,0.4)); draw(shift(2.5,0.4)*box); label(""$cd$"",(2.5,0.4)); draw(shift(1,0.8)*box); label(""$ab^2c$"",(1,0.8)); draw(shift(2,0.8)*box); label(""$bc^2d$"",(2,0.8)); draw(shift(1.5,1.2)*box); label(""$ab^3c^3d$"",(1.5,1.2)); [/asy]
Which means $ab^3c^3d$ = 1. Since $b$ and $c$ are either 1 or -1, $b^3 = b$ and $c^3 = c$ . This shows that $abcd$ = 1.
Therefore either $a$ $b$ $c$ , and $d$ are all positive or negative, or 2 are positive and 2 are negative.
There are 2 ways where $a$ $b$ $c$ , and $d$ are 1 (1, 1, 1, 1) and (-1, -1, -1, -1)
There are 6 ways where 2 variables are positive and 2 are negative: (1, 1, -1, -1), (1, -1, 1, -1), (-1, 1, 1, -1), (-1, -1, 1, 1), (-1, 1, -1, 1), and (-1, -1, 1, 1).
So the answer is $\boxed{8}$",C,8
